ID,epidural,intraparenchymal,subarachnoid
test_2469,0.0056648254,0.041168213,0.080200195
test_2470,0.012527466,0.12158203,0.11279297
test_2471,0.026794434,0.11853027,0.18701172
test_2472,0.012054443,0.09942627,0.046539307
test_2473,0.040527344,0.09124756,0.0993042
test_2474,0.03817749,0.03173828,0.04434204
test_2475,0.0031471252,0.14196777,0.18444824
test_2476,0.0054893494,0.012626648,0.016159058
test_2477,0.03845215,0.13598633,0.38867188
test_2478,0.0103302,0.027542114,0.034179688
test_2479,0.02859497,0.20910645,0.089782715
test_2480,0.013374329,0.25073242,0.14294434
test_2481,0.013122559,0.15930176,0.18237305
test_2482,0.0056877136,0.011734009,0.014839172
test_2483,0.0037956238,0.097717285,0.032226562
test_2484,0.009941101,0.101745605,0.12261963
test_2485,0.012580872,0.0552063,0.19885254
test_2486,0.0043296814,0.024978638,0.06817627
test_2487,0.019836426,0.05441284,0.2902832
test_2488,0.0035934448,0.2322998,0.11987305
test_2489,0.064575195,0.081970215,0.1104126
test_2490,0.013122559,0.020935059,0.013374329
test_2491,0.014122009,0.1784668,0.3125
test_2492,0.0043144226,0.024978638,0.028320312
test_2493,0.056243896,0.24902344,0.44213867
test_2494,0.005886078,0.25341797,0.25854492
test_2495,0.0146102905,0.23632812,0.08496094
test_2496,0.023284912,0.06585693,0.36206055
test_2497,0.0040397644,0.028121948,0.07891846
test_2498,0.0022354126,0.038970947,0.037963867
test_2499,0.01008606,0.119628906,0.5957031
test_2500,0.012290955,0.0647583,0.20251465
test_2501,0.0035362244,0.1607666,0.27685547
test_2502,0.06781006,0.0960083,0.11254883
test_2503,0.008003235,0.22265625,0.093688965
test_2504,0.0043296814,0.036499023,0.099853516
test_2505,0.0071487427,0.00844574,0.017852783
test_2506,0.31518555,0.019134521,0.08166504
test_2507,0.0017967224,0.14733887,0.19689941
test_2508,0.0050582886,0.027374268,0.034606934
test_2509,0.010650635,0.06524658,0.08728027
test_2510,0.042541504,0.15710449,0.1048584
test_2511,0.005367279,0.0647583,0.17077637
test_2512,0.04626465,0.14941406,0.111328125
test_2513,0.007820129,0.015197754,0.0149002075
test_2514,0.005428314,0.55078125,0.5966797
test_2515,0.010246277,0.03677368,0.08996582
test_2516,0.005466461,0.062561035,0.07019043
test_2517,0.0047187805,0.16394043,0.24951172
test_2518,0.003364563,0.041168213,0.036071777
test_2519,0.003944397,0.091552734,0.56396484
test_2520,0.004699707,0.031433105,0.03869629
test_2521,0.016220093,0.050720215,0.08850098
test_2522,0.023284912,0.38330078,0.50634766
test_2523,0.008674622,0.016281128,0.0149002075
test_2524,0.004085541,0.059753418,0.08166504
test_2525,0.0054893494,0.012626648,0.016159058
test_2526,0.056427002,0.20288086,0.10217285
test_2527,0.010772705,0.10089111,0.30639648
test_2528,0.009269714,0.0546875,0.037261963
test_2529,0.0016746521,0.02935791,0.07171631
test_2530,0.027999878,0.19116211,0.10369873
test_2531,0.0041999817,0.038848877,0.05114746
test_2532,0.042816162,0.025238037,0.17980957
test_2533,0.013015747,0.049957275,0.038391113
test_2534,0.008056641,0.12646484,0.2331543
test_2535,0.0054893494,0.012626648,0.016159058
test_2536,0.00919342,0.07849121,0.06585693
test_2537,0.021408081,0.09844971,0.140625
test_2538,0.023651123,0.056549072,0.15393066
test_2539,0.0031967163,0.09863281,0.1274414
test_2540,0.0018167496,0.32714844,0.12670898
test_2541,0.0034046173,0.083740234,0.14624023
test_2542,0.006416321,0.13354492,0.3708496
test_2543,0.00844574,0.026016235,0.021011353
test_2544,0.004020691,0.1550293,0.34545898
test_2545,0.011329651,0.013122559,0.038116455
test_2546,0.006542206,0.18444824,0.23046875
test_2547,0.0055999756,0.13293457,0.3359375
test_2548,0.04714966,0.076416016,0.3708496
test_2549,0.0050201416,0.035949707,0.04562378
test_2550,0.0022258759,0.032592773,0.09515381
test_2551,0.0038089752,0.14282227,0.27807617
test_2552,0.0028324127,0.19934082,0.6640625
test_2553,0.0064353943,0.035827637,0.099853516
test_2554,0.007965088,0.030334473,0.07751465
test_2555,0.0036239624,0.038757324,0.10839844
test_2556,0.0029010773,0.08135986,0.39990234
test_2557,0.077941895,0.05834961,0.033325195
test_2558,0.066467285,0.033203125,0.07476807
test_2559,0.015731812,0.07055664,0.12768555
test_2560,0.0042152405,0.091674805,0.13562012
test_2561,0.016845703,0.03781128,0.1973877
test_2562,0.0030517578,0.054107666,0.07824707
test_2563,0.004020691,0.025238037,0.07501221
test_2564,0.005279541,0.17260742,0.16516113
test_2565,0.009857178,0.04458618,0.07562256
test_2566,0.013015747,0.49267578,0.22070312
test_2567,0.005706787,0.040527344,0.066711426
test_2568,0.014335632,0.03149414,0.045410156
test_2569,0.0023975372,0.23254395,0.34838867
test_2570,0.009857178,0.076538086,0.6748047
test_2571,0.007575989,0.052124023,0.07171631
test_2572,0.01979065,0.083862305,0.26171875
test_2573,0.007850647,0.13232422,0.1472168
test_2574,0.052886963,0.15405273,0.21618652
test_2575,0.0066375732,0.11798096,0.27612305
test_2576,0.006072998,0.08300781,0.24475098
test_2577,0.013793945,0.34765625,0.15759277
test_2578,0.006515503,0.14086914,0.16955566
test_2579,0.028823853,0.025375366,0.35742188
test_2580,0.002067566,0.07891846,0.13916016
test_2581,0.0032367706,0.020721436,0.038848877
test_2582,0.0054893494,0.012626648,0.016159058
test_2583,0.005382538,0.06939697,0.15466309
test_2584,0.008911133,0.04083252,0.22937012
test_2585,0.021652222,0.063964844,0.1529541
test_2586,0.017105103,0.0118255615,0.09667969
test_2587,0.004135132,0.2866211,0.14416504
test_2588,0.006122589,0.13952637,0.2512207
test_2589,0.025558472,0.09338379,0.022842407
test_2590,0.013580322,0.051574707,0.092041016
test_2591,0.015731812,0.016784668,0.019042969
test_2592,0.008575439,0.051727295,0.09820557
test_2593,0.0037956238,0.16955566,0.077697754
test_2594,0.008743286,0.22473145,0.18847656
test_2595,0.08947754,0.023101807,0.018692017
test_2596,0.0033893585,0.066711426,0.09088135
test_2597,0.010528564,0.16467285,0.32641602
test_2598,0.013793945,0.052886963,0.09136963
test_2599,0.001206398,0.39941406,0.46704102
test_2600,0.0045928955,0.09234619,0.92578125
test_2601,0.0070343018,0.022888184,0.027542114
test_2602,0.005886078,0.25146484,0.3642578
test_2603,0.024246216,0.06890869,0.4921875
test_2604,0.07116699,0.15637207,0.8076172
test_2605,0.10089111,0.032470703,0.11395264
test_2606,0.014221191,0.04168701,0.090270996
test_2607,0.021011353,0.037322998,0.26708984
test_2608,0.010246277,0.22619629,0.14916992
test_2609,0.015068054,0.0118255615,0.012924194
test_2610,0.007068634,0.3317871,0.26391602
test_2611,0.013221741,0.06323242,0.13000488
test_2612,0.031341553,0.046813965,0.05343628
test_2613,0.0023975372,0.032287598,0.066589355
test_2614,0.016464233,0.011329651,0.034057617
test_2615,0.002811432,0.031921387,0.07751465
test_2616,0.011459351,0.10784912,0.17749023
test_2617,0.004055023,0.056152344,0.20288086
test_2618,0.008277893,0.12731934,0.62402344
test_2619,0.0184021,0.10784912,0.23205566
test_2620,0.0056419373,0.14855957,0.1149292
test_2621,0.007461548,0.12237549,0.19555664
test_2622,0.0014381409,0.05709839,0.044677734
test_2623,0.0047569275,0.1583252,0.15808105
test_2624,0.01777649,0.027801514,0.04321289
test_2625,0.009056091,0.16479492,0.13000488
test_2626,0.0067977905,0.034698486,0.08227539
test_2627,0.009483337,0.06976318,0.26391602
test_2628,0.0021076202,0.029769897,0.13000488
test_2629,0.006000519,0.034942627,0.036621094
test_2630,0.024429321,0.034362793,0.048034668
test_2631,0.07501221,0.091552734,0.09655762
test_2632,0.016342163,0.04562378,0.087402344
test_2633,0.00844574,0.12927246,0.096191406
test_2634,0.049316406,0.13647461,0.49804688
test_2635,0.004924774,0.022705078,0.04714966
test_2636,0.014556885,0.45385742,0.083862305
test_2637,0.007850647,0.082092285,0.06951904
test_2638,0.14416504,0.12286377,0.059539795
test_2639,0.011550903,0.07055664,0.06536865
test_2640,0.024612427,0.028274536,0.13806152
test_2641,0.11895752,0.5371094,0.26660156
test_2642,0.009742737,0.025863647,0.019760132
test_2643,0.035888672,0.10821533,0.29370117
test_2644,0.0042152405,0.022277832,0.019607544
test_2645,0.015533447,0.08270264,0.40893555
test_2646,0.024978638,0.06842041,0.16259766
test_2647,0.04562378,0.52490234,0.4177246
test_2648,0.09552002,0.033294678,0.107666016
test_2649,0.013748169,0.011734009,0.009521484
test_2650,0.005279541,0.013687134,0.013122559
test_2651,0.017044067,0.056152344,0.04647827
test_2652,0.024658203,0.19470215,0.07922363
test_2653,0.0051574707,0.025512695,0.030792236
test_2654,0.039276123,0.21081543,0.11871338
test_2655,0.0021400452,0.051727295,0.030212402
test_2656,0.0051002502,0.012245178,0.019943237
test_2657,0.004924774,0.08996582,0.107666016
test_2658,0.0057525635,0.057617188,0.12030029
test_2659,0.0055122375,0.051849365,0.11206055
test_2660,0.0030059814,0.021255493,0.035888672
test_2661,0.0053215027,0.031921387,0.03173828
test_2662,0.0022258759,0.09655762,0.13415527
test_2663,0.0069007874,0.039489746,0.054016113
test_2664,0.005218506,0.011329651,0.0149002075
test_2665,0.009857178,0.066223145,0.049316406
test_2666,0.007663727,0.015068054,0.014732361
test_2667,0.012527466,0.0357666,0.04385376
test_2668,0.007633209,0.033294678,0.1451416
test_2669,0.005367279,0.14526367,0.10986328
test_2670,0.29882812,0.021896362,0.01777649
test_2671,0.008094788,0.089782715,0.05886841
test_2672,0.013580322,0.082092285,0.31811523
test_2673,0.0149002075,0.023773193,0.02696228
test_2674,0.008056641,0.035339355,0.06512451
test_2675,0.011917114,0.14501953,0.28295898
test_2676,0.021896362,0.036224365,0.058135986
test_2677,0.0054893494,0.012626648,0.016159058
test_2678,0.015670776,0.03616333,0.10430908
test_2679,0.012001038,0.033294678,0.04232788
test_2680,0.1307373,0.06707764,0.037261963
test_2681,0.0025806427,0.11657715,0.10357666
test_2682,0.006462097,0.061767578,0.09875488
test_2683,0.0054893494,0.012626648,0.016159058
test_2684,0.0017271042,0.5473633,0.3334961
test_2685,0.06488037,0.04647827,0.14733887
test_2686,0.0027675629,0.01777649,0.040618896
test_2687,0.0019044876,0.07354736,0.10614014
test_2688,0.0055999756,0.033081055,0.06536865
test_2689,0.0022621155,0.031921387,0.08862305
test_2690,0.017501831,0.06201172,0.3684082
test_2691,0.005844116,0.20581055,0.21801758
test_2692,0.009483337,0.10559082,0.10357666
test_2693,0.002653122,0.055114746,0.14086914
test_2694,0.7788086,0.07836914,0.29638672
test_2695,0.006717682,0.18408203,0.08880615
test_2696,0.0026626587,0.21081543,0.21801758
test_2697,0.010566711,0.024246216,0.036834717
test_2698,0.0029010773,0.47143555,0.3125
test_2699,0.018875122,0.1829834,0.27441406
test_2700,0.01525116,0.30981445,0.14318848
test_2701,0.0044021606,0.06866455,0.10803223
test_2702,0.0032730103,0.113586426,0.08050537
test_2703,0.008346558,0.38720703,0.20739746
test_2704,0.0066184998,0.044952393,0.11816406
test_2705,0.07067871,0.13598633,0.25756836
test_2706,0.006313324,0.020568848,0.06951904
test_2707,0.002653122,0.08270264,0.19909668
test_2708,0.0060272217,0.119384766,0.062805176
test_2709,0.015197754,0.09313965,0.66015625
test_2710,0.005466461,0.19995117,0.40698242
test_2711,0.003824234,0.4663086,0.65966797
test_2712,0.005180359,0.09387207,0.32592773
test_2713,0.006000519,0.14123535,0.7895508
test_2714,0.011024475,0.16394043,0.5756836
test_2715,0.011688232,0.023513794,0.027893066
test_2716,0.0033493042,0.062805176,0.08404541
test_2717,0.022415161,0.06427002,0.07409668
test_2718,0.011291504,0.14758301,0.11529541
test_2719,0.0027046204,0.03161621,0.035339355
test_2720,0.008712769,0.07696533,0.25146484
test_2721,0.0044021606,0.031921387,0.07849121
test_2722,0.0076904297,0.10498047,0.113586426
test_2723,0.008880615,0.0947876,0.2861328
test_2724,0.0118255615,0.042938232,0.056152344
test_2725,0.04232788,0.07318115,0.07598877
test_2726,0.034606934,0.24707031,0.8984375
test_2727,0.011512756,0.34326172,0.27929688
test_2728,0.0034160614,0.026397705,0.081970215
test_2729,0.0048675537,0.06817627,0.08465576
test_2730,0.0026836395,0.019134521,0.048980713
test_2731,0.005382538,0.041229248,0.14257812
test_2732,0.023025513,0.67578125,0.23925781
test_2733,0.0025405884,0.023513794,0.036834717
test_2734,0.0051193237,0.2775879,0.5527344
test_2735,0.00579834,0.026504517,0.048675537
test_2736,0.016586304,0.024749756,0.04562378
test_2737,0.03149414,0.076293945,0.40527344
test_2738,0.02178955,0.084472656,0.1616211
test_2739,0.06781006,0.09069824,0.02470398
test_2740,0.012962341,0.1307373,0.16992188
test_2741,0.005466461,0.048217773,0.04321289
test_2742,0.013015747,0.030822754,0.045532227
test_2743,0.005466461,0.034362793,0.062683105
test_2744,0.037750244,0.0925293,0.23852539
test_2745,0.0034694672,0.080322266,0.16174316
test_2746,0.01979065,0.16809082,0.10821533
test_2747,0.010818481,0.09338379,0.10668945
test_2748,0.009231567,0.18884277,0.19067383
test_2749,0.0104522705,0.015411377,0.017578125
test_2750,0.09313965,0.03668213,0.058563232
test_2751,0.009819031,0.2685547,0.11248779
test_2752,0.0045547485,0.08508301,0.23547363
test_2753,0.0050811768,0.02998352,0.04638672
test_2754,0.0034694672,0.07409668,0.13330078
test_2755,0.017303467,0.16564941,0.25756836
test_2756,0.009017944,0.22375488,0.08526611
test_2757,0.010940552,0.08831787,0.06213379
test_2758,0.37158203,0.076293945,0.06304932
test_2759,0.012817383,0.017181396,0.02116394
test_2760,0.06561279,0.21936035,0.09655762
test_2761,0.003376007,0.10803223,0.1640625
test_2762,0.0027885437,0.03765869,0.06585693
test_2763,0.005138397,0.06524658,0.06781006
test_2764,0.066345215,0.039123535,0.042236328
test_2765,0.008987427,0.031402588,0.04586792
test_2766,0.008544922,0.05987549,0.07952881
test_2767,0.015792847,0.05633545,0.11022949
test_2768,0.0069885254,0.024551392,0.06439209
test_2769,0.0042304993,0.101745605,0.49047852
test_2770,0.014953613,0.1875,0.085876465
test_2771,0.0037517548,0.074645996,0.11975098
test_2772,0.017044067,0.009597778,0.012580872
test_2773,0.015197754,0.07598877,0.18554688
test_2774,0.011955261,0.13916016,0.28295898
test_2775,0.005279541,0.052124023,0.07208252
test_2776,0.0074005127,0.024276733,0.08312988
test_2777,0.015472412,0.05441284,0.22106934
test_2778,0.060333252,0.05899048,0.061767578
test_2779,0.0032100677,0.030563354,0.047058105
test_2780,0.009788513,0.06732178,0.37768555
test_2781,0.004070282,0.2319336,0.54589844
test_2782,0.005039215,0.014663696,0.02671814
test_2783,0.00579834,0.03656006,0.11468506
test_2784,0.019088745,0.03074646,0.039855957
test_2785,0.014335632,0.16137695,0.16870117
test_2786,0.0046081543,0.08630371,0.4387207
test_2787,0.07836914,0.029937744,0.062561035
test_2788,0.006542206,0.115722656,0.15820312
test_2789,0.0050201416,0.15686035,0.12792969
test_2790,0.3815918,0.44555664,0.112976074
test_2791,0.0045928955,0.24572754,0.26708984
test_2792,0.0048294067,0.12097168,0.09283447
test_2793,0.015472412,0.18151855,0.10913086
test_2794,0.0042800903,0.05319214,0.14916992
test_2795,0.004135132,0.13745117,0.31030273
test_2796,0.9086914,0.0524292,0.5551758
test_2797,0.019424438,0.05114746,0.13696289
test_2798,0.03552246,0.029541016,0.16479492
test_2799,0.012336731,0.36987305,0.22180176
test_2800,0.02368164,0.014953613,0.04046631
test_2801,0.009483337,0.022842407,0.01537323
test_2802,0.0038528442,0.08892822,0.16101074
test_2803,0.06500244,0.13720703,0.072753906
test_2804,0.009017944,0.15136719,0.115112305
test_2805,0.0027675629,0.34326172,0.3059082
test_2806,0.015731812,0.19689941,0.20092773
test_2807,0.008125305,0.17102051,0.34106445
test_2808,0.0045394897,0.41430664,0.83447266
test_2809,0.00793457,0.083862305,0.4951172
test_2810,0.00818634,0.02494812,0.027069092
test_2811,0.010772705,0.14208984,0.59521484
test_2812,0.009521484,0.037109375,0.111328125
test_2813,0.0054893494,0.012626648,0.016159058
test_2814,0.009124756,0.09820557,0.3059082
test_2815,0.010696411,0.041534424,0.04449463
test_2816,0.0066375732,0.12561035,0.06756592
test_2817,0.0029697418,0.024978638,0.048675537
test_2818,0.0077209473,0.049316406,0.23742676
test_2819,0.019226074,0.11529541,0.2442627
test_2820,0.0074005127,0.020217896,0.037750244
test_2821,0.0054512024,0.08630371,0.25708008
test_2822,0.012336731,0.1430664,0.21765137
test_2823,0.003780365,0.022506714,0.022064209
test_2824,0.0043144226,0.09387207,0.12084961
test_2825,0.006515503,0.10595703,0.22216797
test_2826,0.006717682,0.04168701,0.048309326
test_2827,0.017303467,0.032104492,0.10913086
test_2828,0.0413208,0.056152344,0.13085938
test_2829,0.004020691,0.015792847,0.052886963
test_2830,0.00737381,0.051086426,0.2697754
test_2831,0.010864258,0.06561279,0.10412598
test_2832,0.0038833618,0.11639404,0.3244629
test_2833,0.005039215,0.033416748,0.031280518
test_2834,0.02859497,0.115722656,0.19873047
test_2835,0.10144043,0.023376465,0.15136719
test_2836,0.020217896,0.09088135,0.140625
test_2837,0.019577026,0.06488037,0.23425293
test_2838,0.0045204163,0.20031738,0.25048828
test_2839,0.004470825,0.03845215,0.10089111
test_2840,0.005004883,0.08251953,0.1998291
test_2841,0.006668091,0.051574707,0.077819824
test_2842,0.006072998,0.2668457,0.21179199
test_2843,0.0034160614,0.03817749,0.056243896
test_2844,0.0045204163,0.05480957,0.06225586
test_2845,0.017715454,0.03753662,0.06463623
test_2846,0.00844574,0.3137207,0.089660645
test_2847,0.003929138,0.101745605,0.19848633
test_2848,0.0031223297,0.021850586,0.07849121
test_2849,0.0019721985,0.02960205,0.018585205
test_2850,0.002286911,0.05392456,0.17980957
test_2851,0.0033893585,0.037902832,0.13903809
test_2852,0.00919342,0.042510986,0.10498047
test_2853,0.021942139,0.038757324,0.045013428
test_2854,0.030395508,0.3635254,0.23742676
test_2855,0.0015306473,0.0357666,0.07159424
test_2856,0.017501831,0.3630371,0.38476562
test_2857,0.17553711,0.029937744,0.04534912
test_2858,0.012680054,0.023025513,0.022323608
test_2859,0.005004883,0.5917969,0.54541016
test_2860,0.038604736,0.017303467,0.027374268
test_2861,0.005279541,0.04849243,0.22143555
test_2862,0.07318115,0.050231934,0.14550781
test_2863,0.005218506,0.10839844,0.20446777
test_2864,0.031188965,0.109313965,0.2064209
test_2865,0.007911682,0.16052246,0.09667969
test_2866,0.07116699,0.085876465,0.15917969
test_2867,0.002483368,0.04751587,0.08062744
test_2868,0.028747559,0.76660156,0.2709961
test_2869,0.0026416779,0.028274536,0.07739258
test_2870,0.061187744,0.028442383,0.023605347
test_2871,0.021255493,0.09692383,0.16101074
test_2872,0.0069007874,0.034301758,0.2824707
test_2873,0.0048675537,0.013069153,0.056427002
test_2874,0.004699707,0.21899414,0.11315918
test_2875,0.008811951,0.066711426,0.111328125
test_2876,0.0039749146,0.12213135,0.4008789
test_2877,0.01020813,0.035339355,0.027893066
test_2878,0.009674072,0.105407715,0.06304932
test_2879,0.012580872,0.07208252,0.2310791
test_2880,0.033416748,0.34936523,0.07824707
test_2881,0.010246277,0.28735352,0.44140625
test_2882,0.0036621094,0.073791504,0.16003418
test_2883,0.011329651,0.0758667,0.059539795
test_2884,0.006000519,0.82666016,0.3347168
test_2885,0.046051025,0.024658203,0.090270996
test_2886,0.085754395,0.04849243,0.10217285
test_2887,0.004924774,0.032348633,0.1161499
test_2888,0.007911682,0.5727539,0.33032227
test_2889,0.066467285,0.117004395,0.16955566
test_2890,0.0184021,0.23059082,0.0970459
test_2891,0.040618896,0.15856934,0.1227417
test_2892,0.015197754,0.014953613,0.011734009
test_2893,0.0051193237,0.012680054,0.018615723
test_2894,0.052490234,0.0362854,0.04940796
test_2895,0.0039596558,0.18444824,0.30664062
test_2896,0.005428314,0.051727295,0.03289795
test_2897,0.009269714,0.010650635,0.00844574
test_2898,0.017852783,0.034698486,0.10687256
test_2899,0.024246216,0.013748169,0.08782959
test_2900,0.009231567,0.026062012,0.012428284
test_2901,0.013168335,0.09136963,0.2208252
test_2902,0.023239136,0.3059082,0.33569336
test_2903,0.0050811768,0.060943604,0.074401855
test_2904,0.0054893494,0.012626648,0.016159058
test_2905,0.017105103,0.1149292,0.24853516
test_2906,0.0064353943,0.01348114,0.014122009
test_2907,0.03289795,0.047698975,0.07159424
test_2908,0.0034313202,0.03543091,0.13269043
test_2909,0.029937744,0.061645508,0.10229492
test_2910,0.0070114136,0.051452637,0.08618164
test_2911,0.0035247803,0.31176758,0.3190918
test_2912,0.024658203,0.05770874,0.08166504
test_2913,0.016464233,0.04534912,0.17895508
test_2914,0.016586304,0.06781006,0.061309814
test_2915,0.0034694672,0.015197754,0.036987305
test_2916,0.007205963,0.21203613,0.054992676
test_2917,0.006000519,0.021453857,0.034484863
test_2918,0.020492554,0.093688965,0.12463379
test_2919,0.011734009,0.050994873,0.14855957
test_2920,0.0074920654,0.0104904175,0.012718201
test_2921,0.007091522,0.23791504,0.9404297
test_2922,0.0054893494,0.012626648,0.016159058
test_2923,0.007633209,0.011642456,0.013534546
test_2924,0.0041656494,0.16345215,0.08477783
test_2925,0.025238037,0.62646484,0.2298584
test_2926,0.020599365,0.05429077,0.11187744
test_2927,0.014732361,0.030822754,0.015960693
test_2928,0.0031852722,0.26708984,0.3137207
test_2929,0.0061912537,0.007881165,0.012245178
test_2930,0.07409668,0.037322998,0.057922363
test_2931,0.010292053,0.76416016,0.61816406
test_2932,0.0035247803,0.061523438,0.113586426
test_2933,0.15307617,0.03704834,0.15759277
test_2934,0.0036067963,0.023864746,0.04977417
test_2935,0.005706787,0.032409668,0.05886841
test_2936,0.006362915,0.05429077,0.043914795
test_2937,0.82177734,0.2565918,0.73046875
test_2938,0.007232666,0.016159058,0.019577026
test_2939,0.013374329,0.07086182,0.10412598
test_2940,0.003780365,0.10748291,0.04321289
test_2941,0.005405426,0.012527466,0.017913818
test_2942,0.0071487427,0.066467285,0.06427002
test_2943,0.056030273,0.30395508,0.56591797
test_2944,0.042236328,0.06878662,0.025283813
test_2945,0.049560547,0.15625,0.089660645
test_2946,0.0067749023,0.10784912,0.09283447
test_2947,0.008544922,0.025283813,0.026321411
test_2948,0.01802063,0.007434845,0.023834229
test_2949,0.0067977905,0.016586304,0.06524658
test_2950,0.007068634,0.06817627,0.105773926
test_2951,0.012817383,0.7319336,0.57470703
test_2952,0.00484848,0.009155273,0.011550903
test_2953,0.011070251,0.06842041,0.10858154
test_2954,0.007850647,0.0680542,0.86572266
test_2955,0.004627228,0.05392456,0.10687256
test_2956,0.0041160583,0.01890564,0.021453857
test_2957,0.0035247803,0.027999878,0.09539795
test_2958,0.0051002502,0.29248047,0.6323242
test_2959,0.0076026917,0.046813965,0.2800293
test_2960,0.006515503,0.08239746,0.33911133
test_2961,0.011291504,0.021118164,0.020019531
test_2962,0.013069153,0.07574463,0.80126953
test_2963,0.004573822,0.16809082,0.14611816
test_2964,0.13684082,0.36572266,0.23278809
test_2965,0.09039307,0.10498047,0.055114746
test_2966,0.030883789,0.050323486,0.04385376
test_2967,0.0067443848,0.15161133,0.08123779
test_2968,0.010986328,0.18713379,0.6796875
test_2969,0.027008057,0.043121338,0.06304932
test_2970,0.0054893494,0.012626648,0.016159058
test_2971,0.0041503906,0.085754395,0.05050659
test_2972,0.0048103333,0.028823853,0.07067871
test_2973,0.016281128,0.1907959,0.22143555
test_2974,0.006389618,0.083740234,0.13928223
test_2975,0.01777649,0.20776367,0.21618652
test_2976,0.0070343018,0.0104904175,0.015136719
test_2977,0.005844116,0.07513428,0.060943604
test_2978,0.003364563,0.30493164,0.515625
test_2979,0.0036239624,0.10412598,0.12158203
test_2980,0.013015747,0.025665283,0.028884888
test_2981,0.0041503906,0.025863647,0.047698975
test_2982,0.0044021606,0.103881836,0.1430664
test_2983,0.005466461,0.34326172,0.105407715
test_2984,0.0071487427,0.30639648,0.47143555
test_2985,0.0051574707,0.026870728,0.04046631
test_2986,0.005844116,0.18847656,0.19885254
test_2987,0.8852539,0.020812988,0.024002075
test_2988,0.0051193237,0.048858643,0.38989258
test_2989,0.005138397,0.08050537,0.099121094
test_2990,0.0047721863,0.05682373,0.12670898
test_2991,0.006389618,0.031982422,0.066101074
test_2992,0.013122559,0.099609375,0.80371094
test_2993,0.007068634,0.1274414,0.09313965
test_2994,0.014785767,0.040924072,0.12030029
test_2995,0.006313324,0.12042236,0.17260742
test_2996,0.031677246,0.05569458,0.043701172
test_2997,0.027999878,0.26879883,0.24633789
test_2998,0.006931305,0.012718201,0.017990112
test_2999,0.005344391,0.026504517,0.050872803
test_3000,0.0065612793,0.15991211,0.10784912
test_3001,0.0045547485,0.05166626,0.19421387
test_3002,0.0038528442,0.10632324,0.1517334
test_3003,0.0043640137,0.18151855,0.32543945
test_3004,0.011459351,0.013122559,0.024093628
test_3005,0.009559631,0.10632324,0.61816406
test_3006,0.00831604,0.03475952,0.0758667
test_3007,0.00818634,0.07318115,0.26049805
test_3008,0.0031108856,0.15026855,0.13549805
test_3009,0.014785767,0.036376953,0.056427002
test_3010,0.1517334,0.017578125,0.032287598
test_3011,0.0030059814,0.026794434,0.040374756
test_3012,0.0020275116,0.025802612,0.038970947
test_3013,0.014389038,0.035095215,0.109313965
test_3014,0.0032100677,0.062561035,0.17456055
test_3015,0.00579834,0.023513794,0.02267456
test_3016,0.035949707,0.099975586,0.55371094
test_3017,0.009742737,0.04425049,0.07220459
test_3018,0.0025100708,0.02998352,0.045776367
test_3019,0.004470825,0.030212402,0.048980713
test_3020,0.007091522,0.027496338,0.06719971
test_3021,0.014663696,0.10308838,0.061645508
test_3022,0.11279297,0.23535156,0.11022949
test_3023,0.026748657,0.05368042,0.03955078
test_3024,0.0037078857,0.04336548,0.07861328
test_3025,0.0035934448,0.046813965,0.3166504
test_3026,0.0038528442,0.018692017,0.026107788
test_3027,0.007232666,0.12768555,0.3293457
test_3028,0.0070343018,0.050231934,0.07055664
test_3029,0.27612305,0.16027832,0.17272949
test_3030,0.034606934,0.04434204,0.11450195
test_3031,0.0021152496,0.08465576,0.13220215
test_3032,0.012771606,0.06488037,0.0592041
test_3033,0.005367279,0.027160645,0.04510498
test_3034,0.007320404,0.028701782,0.02720642
test_3035,0.028213501,0.21960449,0.13562012
test_3036,0.0046463013,0.12646484,0.13842773
test_3037,0.010246277,0.15466309,0.2265625
test_3038,0.0059127808,0.088012695,0.20983887
test_3039,0.0032234192,0.01890564,0.02128601
test_3040,0.031555176,0.24829102,0.24951172
test_3041,0.012962341,0.066711426,0.050598145
test_3042,0.022628784,0.04977417,0.39819336
test_3043,0.009971619,0.111694336,0.62060547
test_3044,0.009971619,0.14697266,0.04849243
test_3045,0.006515503,0.07354736,0.105773926
test_3046,0.0053215027,0.031341553,0.24401855
test_3047,0.0068511963,0.007820129,0.017044067
test_3048,0.00793457,0.0385437,0.089782715
test_3049,0.005886078,0.27416992,0.49145508
test_3050,0.0051002502,0.076538086,0.12768555
test_3051,0.02281189,0.04168701,0.101257324
test_3052,0.015472412,0.04638672,0.21374512
test_3053,0.013793945,0.044006348,0.11187744
test_3054,0.011154175,0.03817749,0.05822754
test_3055,0.13415527,0.112976074,0.12451172
test_3056,0.005004883,0.0869751,0.13439941
test_3057,0.005203247,0.08343506,0.20544434
test_3058,0.0046806335,0.15686035,0.25219727
test_3059,0.017181396,0.34960938,0.1472168
test_3060,0.010734558,0.112976074,0.15686035
test_3061,0.022033691,0.074645996,0.5395508
test_3062,0.0104522705,0.10668945,0.119262695
test_3063,0.001964569,0.08947754,0.24853516
test_3064,0.01953125,0.105407715,0.11468506
test_3065,0.008613586,0.04083252,0.06036377
test_3066,0.005886078,0.034362793,0.093688965
test_3067,0.00793457,0.083862305,0.21472168
